,NN,NN.1,NN.2,UU,UU.1,UU.2,pval.UU,padj.UU
SPU_026218,7.58642769609842,7.61374325843354,7.77622653964589,7.37651981595215,7.21407563761347,7.23201674214677,0.000133929607066203,0.00263859828416615
SPU_026217,1.53164027685673,1.58499981473674,1.52842994842224,1.51321335581931,1.5219246982757,1.53437249367361,0.57887974785786,0.823816047097326
SPU_026220,2.02096795141498,2.02077774179177,2.05610514561482,2.11601379809056,2.17650976569812,2.16536624027125,0.0273905910333509,0.143282778546076
SPU_026221,0,0,0,0,0,0,NA,NA
ENSRNA022746489,0,0,0,0,0,0,NA,NA
SPU_026216,6.97461704625732,6.90682200935623,7.10886270332827,6.93481814724623,6.89787058598609,7.32303968376646,0.583692102074589,0.826540473599207
SPU_026222,6.14131712073615,6.17943200246646,6.29554344068464,6.31276620290794,6.44891722524622,6.57682956133157,0.0282497544352441,0.146005630742958
SPU_027113,0,0,0,0,0,0,NA,NA
SPU_024087,5.30537602879862,5.37431555673544,5.29970572965002,5.14794935867818,5.22404246740736,5.57069315912051,0.996760536916077,0.999043101252407
SPU_000498,7.00697785512264,6.88447694579346,7.02990688501295,7.05009852673493,7.0589502876266,7.31658130216128,0.111642026072441,0.362919782808518
SPU_023525,2.2800294517676,2.24456329790957,2.20493493614997,2.22732103057962,2.30300460074718,2.24105513664416,0.812079858250915,0.936729943198747
SPU_022607,12.2134218232885,12.1600497081439,12.1288479013614,12.2486798678249,12.2876806997778,12.5257743046711,0.0153513154168456,0.0959211447633639
SPU_022604,8.23407350486989,8.3440479600465,8.40742814009656,8.2947378638998,8.26389773954772,8.25271783963266,0.490931865539277,0.768852506739496
SPU_022605,4.40539387560571,4.37539169487832,4.37469400105497,4.37784086749193,4.56895649632133,4.71045263772606,0.0913559021111244,0.319148647276373
SPU_022606,4.77637208718785,4.48294692900607,4.71951568776718,4.78946653375061,4.81693205536425,4.6410822685469,0.438913254131336,0.732668181013942
SPU_023158,5.67354804455667,5.95622669180096,5.85007952173267,5.86112217736798,5.62866795341188,5.66846400352735,0.356669171843968,0.668731881201329
SPU_026383,4.98503905352204,5.07347778078004,5.00793588570827,5.11963396588208,4.94017674206984,5.09559414352151,0.757850254755136,0.914811067737812
SPU_022446,7.87537230111617,7.91137257710348,7.89817111976764,8.2392336327709,8.30898624061616,8.44583715953807,1.15231294577758e-06,5.85280265801931e-05
SPU_022447,7.22355985347148,7.2155353846748,7.35305941423108,7.17568347805494,7.15213719401904,7.34334045938803,0.679760962321404,0.878868015933923
SPU_014604,5.20217321727295,5.23485009992021,5.16720997050104,5.33638552666715,5.43914821864877,5.61554466985708,0.0140872403000397,0.0905299665107329
SPU_000177,-0.00166893593939721,-0.00169868334382347,0.0168402423702829,0.0374100159910262,0.0441219191520399,0.0278458352909697,0.233361157754752,NA
SPU_000178,10.3514557586424,10.4879462557485,10.4287142453606,10.4355319812953,10.4325873986928,10.4036129264161,0.999231718743522,0.999501285949399
SPU_028530,6.920026028798,6.88591904900549,6.88392444782814,6.64733775717748,6.87821291926628,6.80293799872021,0.253974315281476,0.567349057838689
SPU_028531,7.55676591261576,7.76125308654753,7.63856506286059,7.7812531412224,7.78774970193254,7.83899923069268,0.119953859772786,0.378848643154787
SPU_028532,7.59692040982515,7.63365133864121,7.56709688732909,7.55792177136297,7.6869300621497,7.99092175986939,0.151757676282217,0.432703100676101
SPU_028529,4.43596812126055,4.34063638470334,4.37911458157959,4.45004717856764,4.4138534689367,4.40375378619307,0.693130032728452,0.884542048640602
SPU_014821,5.68338886165997,5.40830885168702,5.56781367973122,5.48490097277771,5.52176371005502,5.56686098007796,0.749242002951762,0.910713184678909
SPU_014820,8.69344724531334,8.6273325394008,8.71040024215022,8.61670669352011,8.64009360358134,8.82600225906786,0.833502758983082,0.943593189817401
SPU_014819,4.54070303596013,4.6264812724074,4.58342455097856,4.43170804570976,4.48566522410875,4.66571151557046,0.594861512489071,0.834201027234106
SPU_009771,10.5882226734521,10.8107192479085,10.7429734453224,10.8659507066538,10.9210298092978,11.103356770568,0.00302704338408524,0.0295049197148035
SPU_009772,4.69226844354273,4.72917021782711,4.77057517608086,4.66707306694879,4.88106449394993,4.89760168852646,0.397550900600055,0.70105546905968
SPU_018273,0,0,0,0,0,0,NA,NA
SPU_009770,0,0,0,0,0,0,NA,NA
SPU_018272,5.40157395404813,5.71002443344979,5.57672506653134,5.3055677261323,5.36356568376896,5.32701131317194,0.0308265012021991,0.155381322943874
SPU_018271,5.26532797900579,5.30542806479687,5.22971445834695,5.34005935925032,5.43219846168474,5.27648545014889,0.413834433181986,0.713274438823381
SPU_018270,6.84577728745686,6.89283765018283,6.89854295798296,6.97792477233623,7.05721644151485,7.1118636218237,0.0870177103988126,0.309933579725425
SPU_012083,4.53691933872943,4.59250391907562,4.59278944996907,4.3142637282426,4.13250641345313,4.26355121203646,0.00073827716193568,0.0101459750223318
SPU_012082,8.14831912015992,8.0808244742296,8.04971875603144,8.3324678920054,8.43256701060448,8.27919192097416,0.003194707656308,0.0307511346003603
SPU_012081,-1.49826430268091,-1.49829834864166,-1.49867784127237,-1.46953708880636,-1.49685926936313,-1.49503453553527,0.625825156402792,NA
SPU_012080,1.36193666348557,1.36162288348535,1.40854168739158,1.32560266203732,1.29053490892517,1.29471079623851,0.0876450353589039,0.311214577766466
SPU_012084,6.42688703961568,6.39528289035349,6.33417301373058,6.82651750461548,6.66485363781769,6.63502160943647,0.00167962550909683,0.0187356060849255
SPU_008663,9.79092693160543,9.84595210464575,9.81618008400671,9.70581584136969,9.78440583350575,9.71193367745347,0.24159461260602,0.552680469287144
SPU_025152,4.49597718944181,4.3791272362745,4.53278307399312,4.28188151790079,4.33134037504325,4.38205291296922,0.145290122376138,0.422316334075136
SPU_003415,8.31336816568113,8.19885175174023,8.17652819552847,8.30951307822245,8.49496841341611,8.44699000506948,0.0364966850567672,0.175652140256336
SPU_024473,4.97817978175066,5.17804424483335,5.12417747635464,5.11214762136418,4.87634725096015,4.79884182801431,0.171764917222011,0.461566864817924
SPU_024584,5.12336432521953,5.19966708164773,5.11185723351913,5.31601845834841,5.20363659944012,5.34151095763699,0.167121445852845,0.455158584496239
SPU_011652,7.16633282741802,7.02667325462552,7.19236076626917,7.29017977488226,7.22909568306774,7.48056361811801,0.0487533742530982,0.21231825353023
SPU_022993,7.33823543060117,7.54603395117823,7.57054459155194,7.64606974811472,7.36268441163866,7.37431569473917,0.869527310037128,0.959514749569676
SPU_022992,5.97226781178493,5.94455345811817,6.191144642109,6.01510056804579,5.9723895610386,5.9659591862117,0.603622596664493,0.838383343469588
SPU_009213,5.99437165894218,5.89618733171359,5.96099279158935,5.88414256141903,5.82458845602166,5.86073657476614,0.364625917163653,0.674553377860104
SPU_012900,0,0,0,0,0,0,NA,NA
SPU_012901,0,0,0,0,0,0,NA,NA
SPU_009214,5.33766039210255,5.15875184605603,5.48147490669899,5.21772545700452,4.98065636598177,5.15028620354951,0.0654053846343223,0.258099281765794
SPU_011346,0.875091103739704,0.894040785227177,0.873670707000966,0.985164124191744,0.857877831007752,0.887289541611924,0.459998303638775,NA
SPU_011345,4.23623526528182,4.24848207470237,4.2717309784377,4.27787790754612,4.13075778167925,4.24796654592696,0.737810379572867,0.905474874017927
SPU_001555,5.69048149783504,5.67927203906371,5.72545976338103,5.58312927104836,5.62727759942239,5.3773636525438,0.141663679942587,0.417160737465058
SPU_008070,5.42346845382067,5.361803122308,5.37673105399526,5.45389602289039,5.31519876993206,5.32449311012671,0.851291893556144,0.951130019564717
ENSRNA022746323,0,0,0,0,0,0,NA,NA
ENSRNA022746327,-1.46963829444982,-1.49828105267436,-1.49865935727489,-1.49821865097023,-1.49684647854159,-1.49502745718002,0.702506173752692,NA
ENSRNA022746353,0,0,0,0,0,0,NA,NA
ENSRNA022746335,0,0,0,0,0,0,NA,NA
ENSRNA022746330,0,0,0,0,0,0,NA,NA
ENSRNA022746339,0,0,0,0,0,0,NA,NA
ENSRNA022746344,0,0,0,0,0,0,NA,NA
ENSRNA022746348,0,0,0,0,0,0,NA,NA
SPU_017241,0,0,0,0,0,0,NA,NA
SPU_000449,0,0,0,0,0,0,NA,NA
SPU_000448,5.86982062839339,5.59942722541242,5.75878324425224,5.6612935377343,5.73058460511492,5.52564199177287,0.356405014786696,0.668653037316072
SPU_024482,1.07568628576156,1.13303722633022,1.09372280246742,1.22297341843026,1.10073099795118,1.10839549582546,0.319061600807927,NA
SPU_016076,-1.49800254946731,-1.49803497248723,-1.47106575270489,-1.49797535879197,-1.49666449284444,-1.4949267424634,0.71626857183118,NA
SPU_025651,4.23029266280116,4.41653276839374,4.34676215014812,4.40605731026364,4.36090312394383,4.62224688448893,0.195426493356721,0.494657472038087
SPU_015411,6.60248388685613,6.55954152022957,6.5590400830932,6.80688267463237,6.91520821375329,6.95634579175517,0.00161713252498509,0.0182804999272552
SPU_015412,9.31904148101328,9.24459635116976,9.32642712275214,9.20386811490777,9.22992167141633,9.05473855138098,0.105008133224857,0.34875417088062
SPU_028114,0.449535377756618,0.469215926879989,0.449039277207531,0.580925700814171,0.451309278394606,0.480357421104734,0.138949058982983,NA
SPU_001559,4.03564602072109,4.10016559303675,3.89247398166815,3.93629952411206,3.89544547260629,3.96903928351789,0.388549234469469,0.69369359185569
SPU_001558,4.60013832608945,4.59844786277626,4.55578504840814,4.56429161237177,4.46672278096787,4.52131376424733,0.490429323180631,0.768511085432602
SPU_022944,6.15235138172332,6.14225862490957,6.21184960576058,6.00826684965107,6.08234724750692,5.80143372818396,0.0771797286862664,0.286680713953455
SPU_002690,3.34261400597032,3.32658870676932,3.27090523263508,3.23246716139508,3.27988596373467,3.21177141857173,0.344564172330984,0.659001183007629
SPU_011369,8.84782197950275,8.83498663002376,8.79936372354524,8.86507875008814,8.89443655611581,9.0654565106678,0.167095853487914,0.455158584496239
SPU_028351,5.0693388006914,5.24314849360851,5.18903037344221,4.93851332340013,4.80952868705273,5.19857602939537,0.130788182146389,0.397572469183451
SPU_003296,7.69877521695575,7.74623961473353,7.66743137978297,7.80214540554335,7.77587929670357,7.82695396618173,0.278729457123892,0.593677091638308
SPU_002442,0,0,0,0,0,0,NA,NA
SPU_021283,0,0,0,0,0,0,NA,NA
ENSRNA022743518,-0.233315093380422,-0.272240373190616,-0.25366626582644,-0.272195121192214,-0.248692388688639,-0.243246227015369,0.948657132302487,NA
SPU_008387,0,0,0,0,0,0,NA,NA
SPU_026518,0,0,0,0,0,0,NA,NA
SPU_009808,1.13408748220851,1.11547164719254,1.13112675125829,1.17022582150004,1.08032890210443,1.10969865386878,0.890541324016352,NA
SPU_016748,8.95946288168077,8.89567941194779,8.92092274082672,9.11005756515932,9.13222684768968,9.50594723046963,0.000798692024327505,0.0108030248063794
ENSRNA022743357,0,0,0,0,0,0,NA,NA
SPU_017385,8.6030919956019,8.70978675780142,8.66498476610662,8.98155799511578,9.07743093675729,9.43342602094159,6.86387182092415e-07,3.98694057137999e-05
SPU_010448,-1.97530850416975,-1.97532654000993,-1.96792602117922,-1.97529337890764,-1.97456418808034,-1.97359753573851,0.879380974083601,NA
ENSRNA022742687,0,0,0,0,0,0,NA,NA
SPU_000454,3.12642691489311,3.22943480909236,3.25202186752223,3.24725058170536,3.263955833687,3.31083513224427,0.370280489368185,0.679330033883898
SPU_007276,0.237159745640617,0.292583016316955,0.290172933886443,0.274744059700588,0.238558746376565,0.240528229635642,0.508121724664668,NA
SPU_009717,0,0,0,0,0,0,NA,NA
ENSRNA022743090,0,0,0,0,0,0,NA,NA
ENSRNA022742474,1.61608574858865,1.6872630430334,1.64861162310866,1.65282640540034,1.66663490864796,1.58700629378046,0.772417088443805,0.921245522559168
SPU_024850,-1.97571747688471,-1.97573998516735,-1.9759908732964,-1.97569860093153,-1.96530203613877,-1.97358223058251,0.7492332627339,NA
SPU_002232,0.138054680135784,0.0265706874964021,0.0449169216863665,0.026625415093367,0.0278791180980226,0.029672488929201,0.159372943028895,NA
SPU_005678,-1.46963829444982,-1.49828105267436,-1.49865935727489,-1.49821865097023,-1.49684647854159,-1.49502745718002,0.702506173752692,NA
SPU_005673,6.10064618903216,6.01852179056664,6.33090172865693,6.07974414891676,6.07926407261998,5.94137038932272,0.285924488276638,0.601333418963198
SPU_014523,3.42154347469578,3.389937850929,3.43873096555117,3.49517311673072,3.27880993288861,3.28446991905682,0.496940918732054,0.77411878769629
SPU_001664,6.07501955913153,5.95162553937898,6.11336352827786,6.09249130354566,5.87464060841387,6.10901311789526,0.864491696513283,0.957281780053743
SPU_005677,3.88926249315696,3.7966392295594,3.90312002896645,3.90479295068599,3.85468280565566,3.93180361645499,0.705221895358039,0.89044687398075
SPU_005674,1.1408155699242,1.12137540741297,1.13849783622072,1.14097767822133,1.17068951776085,1.1859448564565,0.4289543745439,NA
SPU_005675,10.0992075537531,10.2084480322011,10.0820763915857,10.3160306648484,10.39821338592,10.5364434041202,0.000257806485859102,0.0044172591879315
SPU_005676,10.9890055267563,10.8950452103145,10.8530255827546,11.3633838315295,11.5023928987333,11.570149406671,4.69599028159856e-14,2.29102536396199e-11
SPU_004836,4.13688292578958,4.22329708733607,4.04596858771296,4.26720302012953,4.18683013111433,4.4658275877988,0.0843782219461391,0.304632493994055
ENSRNA022742557,0,0,0,0,0,0,NA,NA
SPU_024169,-0.0969411787654063,-0.116080429737133,-0.0980301032965716,-0.0596233297552525,-0.0930375877785232,-0.113364557179769,0.589137929354796,NA
SPU_001304,2.75774661050783,2.79259346373943,2.88257609019742,2.844632595389,2.87338544334672,2.80127399974085,0.690912688199878,0.883535275889411
SPU_014314,5.48213603466094,5.7224426547379,5.68599460816452,5.78849037259443,5.87753830646179,5.8624118144909,0.0600200683535789,0.244176442222295
SPU_014313,9.30109707917015,9.35542414961853,9.42933931017635,9.26282251344289,9.21324428419188,9.25454655477776,0.116439965761105,0.372691131019482
SPU_015180,7.80097265361193,7.81701076047866,7.82243883668716,7.79407391055551,8.02943063339883,8.03135861735268,0.13986579727883,0.413919007515391
SPU_022882,5.6664758801419,5.78022021007262,5.56489662832918,5.58609463309963,5.46900419448672,5.55532528977072,0.20957120375598,0.513038498142364
SPU_007582,-0.00598520938949547,0.0330112563235444,0.0312488330838748,-0.0059600206503247,-0.00469724007223829,0.0496590389974841,0.843095509162292,NA
SPU_015181,3.19322591268042,3.01208023270375,3.04039242549679,3.03088929540291,3.22055340966451,3.04203988129905,0.840193520492009,0.946579417000752
SPU_015179,0.35774646796471,0.357636749930351,0.336494581002291,0.337035027412337,0.362443981815458,0.448348160891496,0.341363996718688,NA
SPU_015178,0.0947882386771416,0.0946891783638944,0.0743832566381033,0.0748012402443928,0.121447914539629,0.131248968045765,0.480704820910728,NA
SPU_015177,7.98094654921913,8.14368845855052,8.0758499405095,8.36835656584767,8.28893965808666,8.45856881452336,0.000761231888551846,0.0103921045521817
SPU_015182,5.43467778715588,5.52166014182192,5.57625563200196,5.56339415146184,5.52644427774133,5.44935156577856,0.978112877902874,0.993601898270761
SPU_007581,3.51639107320562,3.56361265302766,3.6679384544762,3.62632878862814,3.58592638181294,3.55264205897257,0.957582151902991,0.987209934424329
SPU_017227,5.12615994193959,5.07955774786263,5.2504535911349,5.11684705984402,5.0724872187755,5.09621185005586,0.567696299455921,0.817177170644925
SPU_000380,8.30070445797975,8.18804545328965,8.22121069663516,8.15285531243543,8.21935276773128,8.29785669902715,0.867594250097972,0.958786938251411
SPU_000381,11.3038362202107,11.4039167840514,11.2557414910743,10.6762317780169,11.1089516103905,11.2300672948676,0.00750075189372068,0.0577456704548586
SPU_027875,7.94894057126512,7.92973906021943,7.75022552637934,8.0678968386066,8.13794399901277,8.30858838717898,0.00276755905740609,0.027437314099065
SPU_027876,9.42752096155274,9.45998596533056,9.37248480234681,9.44665701370739,9.55180648211081,9.75962737444125,0.0514483412649147,0.220186825908067
SPU_027874,9.10716198812932,9.14195988604978,9.11877651421965,9.33820650069558,9.41333621494128,9.5483950953636,0.000101886293255395,0.00214644317120656
SPU_003522,9.78979839025006,9.83699426783172,9.8786019783025,9.89150585243934,9.972880558627,10.0516879201348,0.0662111751917166,0.260226622191909
SPU_003523,9.37595182315143,9.5074410847473,9.42648475676732,9.58482434207498,9.75492778957544,10.1838310585845,0.00018462563607299,0.003398981794595
SPU_003521,8.5010939435247,8.69722221206256,8.57892114531461,8.92171154662627,8.9890757550867,8.94683031110317,2.18723712391238e-05,0.000632660945575434
SPU_011792,0,0,0,0,0,0,NA,NA
SPU_018760,1.47221324061934,1.47206721716499,1.5248389828861,1.51049933720816,1.56353587443716,1.53804517526916,0.310298006219099,0.627673145093976
SPU_022382,3.52445766190321,3.49163318246123,3.57264635764254,3.54090294177813,3.52757901889478,3.57640430521376,0.823382132457679,0.940696453665675
SPU_000971,8.03990735563545,8.02799555824627,8.15229250153258,7.63304234797411,7.61847847080321,7.45547998126202,1.37981036221904e-07,1.02732145803931e-05
SPU_025568,7.15623792741076,7.21302479672688,7.11333866042076,7.00144616809553,6.85717657057587,6.96662618795868,0.0287778680322002,0.147828455375162
SPU_022780,2.41295081535227,2.44820006039835,2.44267527696397,2.46658798073111,2.42969383322976,2.50014553496668,0.614770401813537,0.844612759077432
SPU_025730,7.61478894248345,7.64386621487805,7.59547881303393,7.77597068733981,7.65133968208019,7.83898665574865,0.136976725629676,0.409411379730116
SPU_025728,-1.97530850416975,-1.97532654000993,-1.96792602117922,-1.97529337890764,-1.97456418808034,-1.97359753573851,0.879380974083601,NA
SPU_016931,3.76697699178668,3.98452140448919,3.98120668050235,3.86122127700716,3.74838619102309,3.83532041156066,0.284714466251467,0.600265738082431
SPU_016932,-1.00863729062934,-1.06303850945795,-1.06317642564169,-1.06301542713489,-1.06156156903473,-1.05909427610167,0.537751805019016,NA
SPU_016930,2.41695817564852,2.48992280151989,2.44956251479034,2.54281023384891,2.62609990793667,2.44583951540857,0.181394827355618,0.474647664692421
SPU_003023,0,0,0,0,0,0,NA,NA
SPU_020976,0,0,0,0,0,0,NA,NA
SPU_028534,0,0,0,0,0,0,NA,NA
SPU_007591,0,0,0,0,0,0,NA,NA
SPU_005657,0.27005992019572,0.30662865003353,0.286719027376977,0.288765497021938,0.252546138367713,0.254539760022343,0.482058253254338,NA
SPU_014547,5.52324429183394,5.52082690729946,5.72106958088119,5.46804893510291,5.36768361051697,5.12083863343453,0.0299936621134886,0.152426672675977
ENSRNA022743009,0,0,0,0,0,0,NA,NA
ENSRNA022743005,0,0,0,0,0,0,NA,NA
ENSRNA022743001,0,0,0,0,0,0,NA,NA
ENSRNA022742997,0,0,0,0,0,0,NA,NA
ENSRNA022742998,0,0,0,0,0,0,NA,NA
ENSRNA022742993,0,0,0,0,0,0,NA,NA
ENSRNA022742991,0,0,0,0,0,0,NA,NA
ENSRNA022742984,0,0,0,0,0,0,NA,NA
ENSRNA022742948,0,0,0,0,0,0,NA,NA
ENSRNA022742988,0,0,0,0,0,0,NA,NA
ENSRNA022742981,0,0,0,0,0,0,NA,NA
ENSRNA022742977,0,0,0,0,0,0,NA,NA
ENSRNA022742970,0,0,0,0,0,0,NA,NA
ENSRNA022742973,0,0,0,0,0,0,NA,NA
ENSRNA022742945,0,0,0,0,0,0,NA,NA
ENSRNA022742943,0,0,0,0,0,0,NA,NA
ENSRNA022742954,0,0,0,0,0,0,NA,NA
ENSRNA022742951,0,0,0,0,0,0,NA,NA
ENSRNA022742967,0,0,0,0,0,0,NA,NA
ENSRNA022742965,0,0,0,0,0,0,NA,NA
ENSRNA022742959,-1.49941147772419,-1.49945263794013,-1.49991142947626,-1.48202918779609,-1.49771284818039,-1.47815904532611,0.509284454673868,NA
ENSRNA022742962,0,0,0,0,0,0,NA,NA
ENSRNA022742956,0,0,0,0,0,0,NA,NA
SPU_011178,3.60357300120794,3.63599761710205,3.80055265771358,3.71651522055984,3.70943023055723,3.7854530905499,0.547489283201917,0.805530143392671
SPU_027484,0.702334077659369,0.73902808781272,0.681976408145293,0.663964173691522,0.709809882127559,0.69476818903415,0.612294333849966,NA
SPU_026803,1.1875923469215,1.16695850559869,1.20528613132314,1.18771031677671,1.23898823280176,1.33017585416295,0.132040093384738,0.399743979977431
SPU_026804,1.3811327703457,1.36127994614177,1.43432031236764,1.57711800949109,1.36470649839767,1.39585290103789,0.306164296348277,0.624417459917662
SPU_010082,0,0,0,0,0,0,NA,NA
SPU_007671,10.4144551645484,10.4389117476652,10.3687000372562,10.5679388523996,10.7874987510153,10.7005418995176,0.00019509945054597,0.00356040840622996
SPU_007670,10.5562577972877,10.49909742605,10.4327070045238,10.6490558201768,10.7047889260453,10.8328633297031,0.00176419374539919,0.0194849203835973
SPU_007672,11.0591754718354,11.1327122785122,11.0404197148974,11.2105641964566,11.1622082717127,11.2218468800884,0.0656546189062648,0.258816474758954
SPU_014457,0.590169295383172,0.590058817773784,0.625731755450266,0.590262114013326,0.57234696847515,0.652858073467805,0.924958950316443,NA
SPU_008759,-1.97538761524872,-1.96744075510849,-1.97561718338662,-1.97537176530616,-1.97460763754139,-1.97359467102343,0.879380974083601,NA
SPU_001239,3.63951769856781,3.6215242908979,3.59591837069837,3.85564163780828,3.71272589694466,3.97859987264851,0.00771321404142808,0.0590157965802869
SPU_026660,5.66366784023892,5.29101475346398,5.46044823283515,5.32698292776164,5.27062767385942,5.08415570543913,0.0378230637532228,0.179749238380158
SPU_027985,5.63725740586996,5.59122290999207,5.56379382731661,5.5026542314249,5.32528054986237,5.41481214406928,0.090494846944574,0.317307856353111
SPU_022375,0,0,0,0,0,0,NA,NA
SPU_027986,3.31872602673849,3.30213304712911,3.24543915064833,3.22117871585875,3.26728858236689,3.35152549136821,0.911381620529031,0.972717551121917
SPU_028343,0,0,0,0,0,0,NA,NA
SPU_028160,0,0,0,0,0,0,NA,NA
SPU_014427,4.38716521531654,4.41307212266617,4.49699575826136,4.48123136975212,4.42995701723917,4.45438524510916,0.817316004521572,0.939032065432909
SPU_007651,1.94271230849857,1.9423630397438,1.98934752331078,1.94300573848334,1.91581923691296,1.95444870274533,0.695936530869473,0.885576727695049
SPU_020884,4.35725417573137,4.30597223796924,4.21163277819462,4.14297056084414,4.17422401259457,4.160048313565,0.147034486993531,0.424987458021098
SPU_020883,0,0,0,0,0,0,NA,NA
SPU_020882,7.28198164555742,7.58654873045242,7.36293350196092,7.45835019996517,7.62829931073884,7.62608200873804,0.147415688698746,0.425330676330812
SPU_009427,3.78172141009786,3.55875167071936,3.80765631097337,3.78274917099338,3.6624844770756,3.71038337346859,0.983573007710318,0.995488436736211
SPU_004067,5.12206453295429,5.06575220367833,4.99964597640924,5.15507888920199,5.04907465273167,5.04231445656771,0.837204348029819,0.945139212346879
SPU_018348,7.61139132940383,7.57375366470391,7.79470299517711,7.20109649285937,7.0951129063175,6.99161795380111,6.58596768709872e-08,5.57521712105586e-06
SPU_004145,8.14306087202032,8.10496663220919,8.22010414179617,8.025996775258,8.01966213117195,7.95024403435053,0.0730876172412599,0.276338716868382
SPU_024235,6.84249463047663,6.77968151629188,6.79166120962173,6.66164912942165,6.82865050999223,6.69481997520825,0.466871481190717,0.75270287762368
SPU_024234,7.53345785345323,7.56780526609279,7.6126311379283,7.14362147925076,7.29822935055,6.95154067657123,5.51572405252452e-05,0.00133197369213791
SPU_002139,0,0,0,0,0,0,NA,NA
SPU_020045,0,0,0,0,0,0,NA,NA
SPU_030098,0,0,0,0,0,0,NA,NA
SPU_015511,0,0,0,0,0,0,NA,NA
SPU_027742,0,0,0,0,0,0,NA,NA
SPU_014148,0,0,0,0,0,0,NA,NA
SPU_012952,0,0,0,0,0,0,NA,NA
SPU_014149,0,0,0,0,0,0,NA,NA
SPU_012953,0,0,0,0,0,0,NA,NA
SPU_012954,0,0,0,0,0,0,NA,NA
SPU_024944,4.96690395387876,4.82506248059627,4.83020625059398,4.85296795682261,5.09860348358034,4.74287109567411,0.766305262821819,0.918597559416596
SPU_027480,1.30200770076425,1.37366015764865,1.368971894975,1.26398188253343,1.26687973821364,1.32217081186206,0.132901969987093,0.401870758700167
SPU_025407,7.70188986545935,7.59354315686377,7.97419556606039,7.63998257986442,7.49610685936558,7.24219175221012,0.0150950950750151,0.0948315715336174
SPU_013562,0.503582065717716,0.558884332458819,0.502324127426035,0.484371918282786,0.550809503172388,0.488474254817151,0.710435073242366,NA
SPU_009038,8.5247826344709,8.48299579161565,8.51710631373726,8.48406683832631,8.47050386493204,8.31649221204069,0.349966455540706,0.663804800416324
SPU_026824,5.88939637088281,5.7992747289774,5.90634044676732,5.82188700786109,6.02581888864996,5.96846398437611,0.487803178050104,0.766683264514996
SPU_000031,-1.49800254946731,-1.49803497248723,-1.47106575270489,-1.49797535879197,-1.49666449284444,-1.4949267424634,0.71626857183118,NA
SPU_000030,0,0,0,0,0,0,NA,NA
SPU_019805,0,0,0,0,0,0,NA,NA
SPU_023714,0,0,0,0,0,0,NA,NA
SPU_015228,0,0,0,0,0,0,NA,NA
SPU_019974,-1.00863729062934,-1.06303850945795,-1.06317642564169,-1.06301542713489,-1.06156156903473,-1.05909427610167,0.537751805019016,NA
SPU_022134,9.36189226033064,9.33313553615407,9.24547043404635,9.09294693784387,9.38304619960197,9.35669106169167,0.732477963891835,0.90300250245807
SPU_019186,-0.377163560331356,-0.37719030304967,-0.377485055102007,-0.377141095840041,-0.351857555556778,-0.291598662919675,0.172950160173016,NA
SPU_010069,0,0,0,0,0,0,NA,NA
SPU_019187,0.621866456522846,0.60271653019757,0.656251391381889,0.677306391317743,0.647915663392743,0.607191110788498,0.648309060421986,NA
SPU_015188,4.79763940082652,4.71235506373783,4.79739568907452,4.66434000655651,4.7289313965184,4.70065636650031,0.463517443942925,0.750316388678356
SPU_026346,0,0,0,0,0,0,NA,NA
SPU_018994,0.340506393894867,0.266805312703264,0.247216402685584,0.285955343366742,0.249089471473077,0.251145539755315,0.502871940302687,NA
SPU_003622,0,0,0,0,0,0,NA,NA
SPU_016034,2.74525871763133,2.91154036824716,2.8711691187967,2.83288045670436,2.69997891922983,2.81274373252938,0.414054182233093,0.713330590504536
SPU_010747,11.1076670989421,11.0283229967398,11.0909615080361,10.986494284988,11.0306119360075,10.9439870782383,0.180120316157907,0.472646927282582
SPU_025121,8.16229611255713,7.85504535578956,8.10349815693334,7.94336326559152,7.97255360169672,7.73252083144371,0.1333294717539,0.402703661916837
SPU_020420,-1.04144641123875,-1.04152144246066,-1.04234635537119,-1.05957863488825,-1.0581749526924,-1.055743475916,0.477041602774001,NA
SPU_009043,0.551666189034279,0.551558322563367,0.568765664052907,0.589814215610213,0.533977204262767,0.588476656719901,0.698181306984894,NA
SPU_025143,1.45004709488334,1.50683458662595,1.53820562719615,1.43034828897438,1.47845023457035,1.54114381500245,0.773392934285598,0.92177110444739
SPU_025142,3.51122854647094,3.33891958633731,3.46848295763207,3.49605678522536,3.58732657626986,3.62987508371074,0.133985777702204,0.403830650759415
ENSRNA022743231,-0.560106195007224,-0.560127619078143,-0.560363554822353,-0.560088196020759,-0.469517712235222,-0.557605163614304,0.269874457078501,NA
ENSRNA022743229,-1.97530850416975,-1.97532654000993,-1.96792602117922,-1.97529337890764,-1.97456418808034,-1.97359753573851,0.879380974083601,NA
ENSRNA022743225,0,0,0,0,0,0,NA,NA
ENSRNA022743236,-1.97540097074793,-1.97542001665875,-1.97563231152842,-1.96735772957108,-1.97461497033329,-1.97359418205222,0.7492332627339,NA
ENSRNA022743221,0,0,0,0,0,0,NA,NA
ENSRNA022743239,-1.97540097074793,-1.97542001665875,-1.97563231152842,-1.96735772957108,-1.97461497033329,-1.97359418205222,0.7492332627339,NA
ENSRNA022743210,0,0,0,0,0,0,NA,NA
SPU_026729,0,0,0,0,0,0,NA,NA
