baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPU_011951	0.323784913730333	0.342556518991171	3.65478100134497	0.0937283297864112	0.925324965419503	NA
SPU_026315	130.501755008165	-0.00515052296967969	0.219456596104669	-0.0234694379713388	0.981275816733058	0.994734077052113
SPU_010387	0	NA	NA	NA	NA	NA
SPU_028063	0	NA	NA	NA	NA	NA
SPU_010389	1.20413891732713	-2.35416730422734	2.01289155510333	-1.16954502504557	0.242184111821667	NA
SPU_010388	13.6378704497162	0.780007715510354	0.578328014768444	1.34872891437338	0.177424054667682	0.468641042555675
SPU_009142	158.400951446815	-0.131773709313834	0.190491204760914	-0.691757446120539	0.48908966435426	0.767590821333833
SPU_017905	0	NA	NA	NA	NA	NA
SPU_013207	4.41904487571519	-3.5606402809811	1.39628071345757	-2.55008913799574	0.0107695379734581	0.0749742637964472
SPU_015839	0.149169087667274	-0.619228028348939	4.0804728567969	-0.151753987854001	0.879380974083601	NA
SPU_026918	97.2002463425777	-0.370180293372141	0.229502565854044	-1.6129679944736	0.10675146138217	0.352837465245864
SPU_020474	0.534142437433324	-0.572899160373395	2.84538989738172	-0.201342937535755	0.840430430648787	NA
SPU_017041	494.745624300672	0.48212493107842	0.164670771548051	2.92781121109726	0.0034135724688982	0.0323870112594185
SPU_017040	82.0204018202313	-0.00817751410020589	0.246117294385647	-0.0332260848251987	0.973494296920577	0.992057047362024
SPU_017042	18.7368252301365	2.1976870926584	0.530547844728662	4.14229765419623	3.43843689918614e-05	0.00090675934102435
SPU_017039	9.21172329618137	0.348802964879933	0.777524263585056	0.448607176928025	0.653715055592425	0.864907361686452
SPU_002410	0.732603985213249	-2.83467017244351	2.62084704079703	-1.08158550587578	0.279436747756834	NA
SPU_022368	6.27717351626251	-0.877473973908557	0.879751930382116	-0.997410683176825	0.318565207904157	0.636489594400685
SPU_023902	776.267275328946	-0.160111118442915	0.160929519851912	-0.99491453519684	0.319777832877115	0.637547076961273
SPU_022365	0	NA	NA	NA	NA	NA
SPU_022366	1.86704049229864	0.122349986114888	1.45793708677635	0.0839199353830946	0.933120089325782	NA
SPU_022367	25.8233771303618	-0.474187534660182	0.451167662540953	-1.05102287692691	0.293248083014581	0.608683740664034
SPU_027707	25.0937986074686	-0.208526596915952	0.452829242710534	-0.460497196841262	0.645159383085071	0.860007282339254
SPU_014261	115.698781396679	0.0372599881724887	0.223608912861487	0.16663015662336	0.867661063867742	0.958786938251419
SPU_014260	50.0337461703042	0.300783129046221	0.313717414227201	0.958770904660035	0.337674169642102	0.652521603253727
SPU_009170	1.04720369963356	0.398218684041008	2.19593077098753	0.181343915437701	0.856097637877359	NA
SPU_009169	361.740801707093	-0.136245771176914	0.138504939470695	-0.983688897288323	0.325268500493324	0.642188789206149
SPU_014431	96.2909727076064	-0.558283794464358	0.242836832595556	-2.29900789141892	0.0215044912053178	0.120809624986481
ENSRNA022745103	0	NA	NA	NA	NA	NA
SPU_014430	147.171162493694	-0.170017620193067	0.213149996240216	-0.79764308323731	0.425077641866052	0.722835834107991
SPU_004466	3699.09180099603	-0.0548627756485681	0.121263993065277	-0.452424287389542	0.650963353497792	0.863646558142328
SPU_014003	19.5477100189973	0.596670603345988	0.477507622482396	1.24955199718929	0.211463247767622	0.515559856702255
SPU_014002	71.2813739820346	0.417132948859616	0.272489378626431	1.53082278275325	0.125813197309046	0.390041950654249
SPU_022010	143.707437594065	-0.0357577699087403	0.196245052751945	-0.182209790296923	0.855418090062527	0.952639873350705
SPU_022011	669.047432757487	0.0165963159793529	0.127947293912351	0.129712129673661	0.896794185557815	0.96795921087892
SPU_023453	0	NA	NA	NA	NA	NA
SPU_023452	160.688046623829	-0.0988110024467573	0.19397794944447	-0.509392963116377	0.610476807787376	0.84252434598155
SPU_023454	0	NA	NA	NA	NA	NA
SPU_030235	21.2906547436827	0.0469040460707835	0.48965592960152	0.0957898051167352	0.923687514463283	0.975907153965624
SPU_008569	0	NA	NA	NA	NA	NA
SPU_018491	0	NA	NA	NA	NA	NA
SPU_018492	15.9263481951522	0.0691420642237981	0.51449787114345	0.134387464169935	0.893096193858916	0.96644841264006
SPU_018493	0	NA	NA	NA	NA	NA
SPU_018490	41.6279136423264	0.377241924321264	0.345460490423425	1.09199730440632	0.274834286006407	0.58944387185016
SPU_017470	1278.5460827943	0.783237295195287	0.146811182500941	5.33499752439	9.55458609293997e-08	7.50561320241585e-06
SPU_027392	31.0378946814411	-0.460351693363849	0.477443436319902	-0.964201533300373	0.33494489580842	0.650486426083416
SPU_024340	0.46526897287325	-0.511634045196737	3.19255830643314	-0.160258324543603	0.872677586695209	NA
SPU_024339	0.74999074456601	-1.57854188953175	2.69053691282638	-0.586701443123303	0.557404238391132	NA
SPU_014889	0.667941468051885	-1.11898390831792	2.60651947179675	-0.429301956277568	0.667703493355019	NA
SPU_009078	7.62811597305986	-1.41860179853085	0.869736860768534	-1.63107011157066	0.102875526440338	0.344884156361199
SPU_009079	187.640526472865	-0.931206588192334	0.219307758132218	-4.24611785795065	2.17506250054049e-05	0.000632660945575447
SPU_010183	7.38370364321335	-0.935431173243372	0.766752332622326	-1.21999129763865	0.222468173859289	0.529684050498004
SPU_016149	29.5549513544732	-0.660125848056295	0.396128230278049	-1.66644484689451	0.0956248446965874	0.328598516372574
SPU_013044	0	NA	NA	NA	NA	NA
SPU_007549	0	NA	NA	NA	NA	NA
SPU_000004	0.235094727456912	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_000003	698.705659541498	0.45983114150837	0.135687239941211	3.38890482043558	0.000701723632622997	0.00976670752642473
SPU_000002	0	NA	NA	NA	NA	NA
SPU_019752	0	NA	NA	NA	NA	NA
ENSRNA022743136	0	NA	NA	NA	NA	NA
ENSRNA022743131	0.150476255329458	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_009488	16.671860533242	0.941165334235783	0.506430823777831	1.85842821970226	0.0631082279605485	0.251930111576358
SPU_015155	35.1026297915157	0.0713704796981737	0.36916513413881	0.193329415749586	0.846700990434576	0.949228786993696
SPU_001591	23.5332531467567	1.00211637486626	0.499615010377998	2.00577715651114	0.0448800289236755	0.201070772405998
SPU_019659	0.817110555719159	-1.54350875666845	2.29261157487723	-0.67325349552556	0.500786033011922	NA
SPU_010587	0.546902563762246	2.76208052451338	3.2021750083802	0.862563887759077	0.388377292537458	NA
SPU_009763	0.150476255329458	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_011696	3.20669370629176	0.259410974494501	1.20391269289451	0.215473244883574	0.829398369636237	0.942747785081925
SPU_010694	5.32987930116078	-0.120312493715148	0.885758675435643	-0.135829879008494	0.89195576992408	0.96616815767587
SPU_007321	5.85649685621602	-1.50901836237015	0.92324440229547	-1.6344733405567	0.102159499596043	0.343104159965767
SPU_022192	73.0196874959444	0.0115325782811601	0.259853558956906	0.0443810672728661	0.964600652904865	0.989133030259318
SPU_021993	0.150476255329458	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_018632	1.6225478180169	-1.96429702736513	1.76713355642899	-1.11157247861592	0.266322011081187	NA
SPU_018633	0.433444373615293	-0.511061476033092	3.27369871183783	-0.156111334920674	0.875945263932419	NA
SPU_018631	0	NA	NA	NA	NA	NA
SPU_018630	1.03314081024704	1.37669462718734	2.10156542403562	0.655080546835266	0.512415896091735	NA
SPU_010186	216.480626300121	0.357465961859528	0.171249219849924	2.08740198742393	0.0368518124789033	0.176744703239676
SPU_010185	147.946692258413	0.409448116311234	0.220187661348843	1.85954160102798	0.0629504082626263	0.251476456084244
ENSRNA022743601	0.588991322144739	-2.51891730148565	2.85874006181097	-0.881128485634316	0.378248280927596	NA
SPU_002858	15.6042802406522	0.0768566820284007	0.544321727618632	0.141197159930843	0.887714189646088	0.965013097329004
SPU_002859	410.066898689594	0.430172872747215	0.173000950534371	2.48653473532071	0.0128993976304528	0.0851645059369534
SPU_000679	0.733201618233569	-1.54438086576482	2.49677554579323	-0.61855014094756	0.536212756447116	NA
SPU_002860	792.01862222995	-0.180203298761571	0.129722922990332	-1.38913998087294	0.164790188265919	0.451529012749316
SPU_012558	35.4791868970691	-1.52965390939552	0.45595373164164	-3.3548445889193	0.00079409583039433	0.0107536468953108
SPU_008476	0	NA	NA	NA	NA	NA
SPU_028745	0.964713831431703	0.237422827012359	2.25217054220556	0.105419559737181	0.916042896115656	NA
SPU_019355	1.63223961385846	1.43380677960053	1.75920538670103	0.815030917049025	0.415054613150113	NA
SPU_004360	0.149878622309138	-0.619228028348938	4.0804728567969	-0.151753987854001	0.879380974083601	NA
ENSRNA022744046	0	NA	NA	NA	NA	NA
ENSRNA022744043	0	NA	NA	NA	NA	NA
ENSRNA022744036	0	NA	NA	NA	NA	NA
ENSRNA022744040	0	NA	NA	NA	NA	NA
SPU_023875	5.29697368523071	-0.465515472294699	0.987603195516416	-0.471358815370461	0.637384521271968	0.855797082560303
SPU_019751	0	NA	NA	NA	NA	NA
SPU_023876	1336.02312486344	-0.306728892767604	0.140715580666852	-2.17977917806979	0.0292738340990946	0.149753755618961
SPU_008085	723.673469774816	-0.0450444677681434	0.115138498049904	-0.391219865909836	0.69563472529298	0.885384935358226
ENSRNA022744050	1.74603997536848	-0.670611270113453	1.85801549859277	-0.360928781606701	0.718152687182721	NA
SPU_008089	50.7394750674151	0.399331208511577	0.301603294661457	1.32402800493216	0.185493744077817	0.480806765946135
SPU_012028	8.11603756473104	-0.687503777104978	0.747708587489598	-0.919480916239367	0.357844082949392	0.669620930504901
SPU_008088	17.1163695171059	-0.0109717053458524	0.504308367046889	-0.0217559454944206	0.982642636263069	0.995095418893376
SPU_008087	0.424452177428753	-2.05335932091433	3.52686927361493	-0.582204545055253	0.560428912285961	NA
SPU_003361	0	NA	NA	NA	NA	NA
SPU_008086	0	NA	NA	NA	NA	NA
SPU_000254	0.480639029921963	-0.57158748380728	3.15584802054555	-0.181120091996214	0.856273314276104	NA
SPU_000255	55.8701571525464	0.493169021193457	0.288645833669656	1.70856102415762	0.087532293524078	0.311167580151455
SPU_000253	46.1363415319738	0.138587412604963	0.329037944880234	0.421189758693051	0.673616522141569	0.87540048872407
SPU_000256	209.770704899689	0.428093682127844	0.195626000065351	2.18832712412888	0.0286457824870544	0.147476856852958
SPU_000252	1568.03947076948	0.0896158919998761	0.0997384770425305	0.89850872659367	0.368914394922815	0.677837352187642
SPU_027348	0	NA	NA	NA	NA	NA
SPU_027347	0.182300854587415	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_018861	32.4798251516025	-0.523344968190551	0.392869707055841	-1.3321082251734	0.18282462790624	0.476840992790345
SPU_025239	101.529478422486	-0.645879149763737	0.232887282860519	-2.77335516920675	0.00554815306562249	0.0465614960206584
SPU_025240	0	NA	NA	NA	NA	NA
SPU_000251	0.889943832803654	-0.837974792715391	2.34059859261	-0.358017301796702	0.720330365644651	NA
SPU_000257	199.283269606042	0.374615848344529	0.169164488259598	2.21450643807492	0.0267939603216551	0.141117395000899
SPU_010756	63.9760873426144	0.197396645546866	0.269162284749021	0.733374089653487	0.463330297828624	0.750316388678358
SPU_026194	187.170055680685	-0.0872964226240075	0.177603713144679	-0.491523634716434	0.623056139997468	0.849504146903033
SPU_026197	0	NA	NA	NA	NA	NA
SPU_026196	1.09239364548064	-2.10620939108687	2.23522254870593	-0.942281739375905	0.346048414650597	NA
SPU_026195	23.6216894917704	0.207733268828899	0.452389367687081	0.459191315417008	0.646096786505215	0.860407944737497
SPU_024065	171.974559193677	0.102879542682908	0.192622821386453	0.534098410263153	0.59327344957643	0.833487153811567
SPU_024067	223.12033625603	0.161367483429937	0.181679421068178	0.888199018255244	0.374433706790394	0.681674853069475
SPU_024066	92.1685485518878	0.171078100887315	0.255706153571459	0.669041782913159	0.503468824964564	0.778555903790016
SPU_017870	138.925076731227	0.343475057645637	0.209072241650769	1.64285346985169	0.100413254114527	0.340073313487252
SPU_004399	15.1092728491935	-0.104066330188186	0.559645176600031	-0.185950553206608	0.852483537753435	0.95151458452194
SPU_002727	72.82637493603	0.0653601075193092	0.295496226061239	0.221187621887814	0.824946346887289	0.941254720120057
SPU_023048	687.443096565859	0.130376155511948	0.122263339096069	1.06635526622993	0.286263075319666	0.601704212398104
SPU_002598	13.6150181176282	0.807940821611859	0.575558268623928	1.40375156722797	0.160392840851613	0.445204802597403
SPU_002994	81.2367065354082	-0.33778847813327	0.281730914471698	-1.1989755500091	0.230537452835928	0.539433779897169
SPU_002993	28.4686894898481	-0.629734898209497	0.404088257496526	-1.55840929927272	0.119136253610983	0.377420882722834
ENSRNA022743258	0	NA	NA	NA	NA	NA
SPU_004052	52.3980444858893	0.0948137535713117	0.305174337758102	0.310687177263464	0.756038446240998	0.914596417072119
SPU_005753	0	NA	NA	NA	NA	NA
SPU_006261	977.998236795318	0.477164978707777	0.137578694970662	3.46830574900808	0.000523751022927328	0.00771845803978516
SPU_006262	93.361380955242	0.130070076819246	0.23362582054855	0.55674529687619	0.577701463718734	0.823023702134912
SPU_019441	11.7870833802817	-0.169680511712921	0.632473802794632	-0.268280695521577	0.78848326447984	0.92842039675147
SPU_001853	396.890306167835	0.123866086839481	0.138787104762086	0.89248988262863	0.372130413264559	0.680593922546561
SPU_007950	11.1735882879812	-0.420503175714881	0.658827896053552	-0.638259518508154	0.52330475896678	0.791084031684823
SPU_007952	184.094712051804	0.175971370805188	0.188170618520834	0.935169221361221	0.34970109764848	0.663617189904589
SPU_007951	18.0937226999567	-0.233162522577754	0.488916017092171	-0.476896878863754	0.633435554615599	0.854532876431461
SPU_013299	45.4612585835163	0.312726509280093	0.355960806309105	0.878541973546749	0.379649669878441	0.687068062268295
SPU_013298	26.9554021278536	0.333985446612158	0.438454415004977	0.761733569516838	0.446219035534467	0.737717979727015
SPU_018280	149.192159095656	0.309534459847707	0.223342758214047	1.38591670633465	0.165772338863772	0.45321536501924
SPU_017066	279.640972544469	0.510290545032665	0.219459591431451	2.32521413944241	0.0200605126633405	0.1150600452549
SPU_014979	8.02351231769374	-0.137222407474717	0.790725836163818	-0.173539805073838	0.862227142577271	0.956202009705092
SPU_014978	0.299047709976412	-1.53770611854	3.72149776795534	-0.413195496657476	0.679463387271998	NA
SPU_014977	477.752793139778	-0.670752905082897	0.130087860591287	-5.15615294182048	2.52075030960769e-07	1.69935236326607e-05
SPU_009581	0	NA	NA	NA	NA	NA
SPU_009582	0.748865524299016	1.90046575834665	2.51917125991009	0.754401174938175	0.450608366292784	NA
SPU_017873	4.7113408950522	-5.51864738179035	1.45219527808881	-3.80021025068562	0.000144573372796801	0.00280654006102608
SPU_009110	1.31532934811736	-3.67945845277629	2.15374425798445	-1.70840081831241	0.0875619955317288	NA
SPU_016187	0.515077964504288	2.6898218327464	3.00771273265857	0.894308091174923	0.371157072029526	NA
SPU_018668	0	NA	NA	NA	NA	NA
SPU_023384	0.149878622309138	-0.619228028348938	4.0804728567969	-0.151753987854001	0.879380974083601	NA
SPU_023385	0	NA	NA	NA	NA	NA
SPU_019007	0.685925860424965	1.76893551445313	2.58514212501143	0.684270120910782	0.49380461077743	NA
SPU_019004	12.3433302278017	0.069358499665466	0.593707561494886	0.116822665170087	0.907000582521656	0.97110492164179
SPU_019005	1.03165169518966	-3.32723323716947	2.18307830241802	-1.52410164742335	0.127483321242855	NA
SPU_019333	25.8286660674405	-0.095096373091259	0.417049155224771	-0.22802197750528	0.819629154963255	0.939658576386896
SPU_018552	35.2481046479279	-0.114601035065209	0.387887612881033	-0.295449071482357	0.767650851748752	0.919116543083234
SPU_003119	125.649538318833	-0.317406432878992	0.213087131655575	-1.4895617131495	0.136339515335258	0.408102811839929
SPU_003120	230.204098330737	0.372314192892645	0.173665530406597	2.14385774782686	0.032044286569756	0.160108898198243
SPU_006825	0	NA	NA	NA	NA	NA
ENSRNA022745562	0	NA	NA	NA	NA	NA
ENSRNA022745559	0	NA	NA	NA	NA	NA
ENSRNA022745555	0	NA	NA	NA	NA	NA
SPU_005096	545.288685004151	0.460723855264262	0.126429796401765	3.64410818000677	0.000268320553272754	0.00455292716950036
SPU_005095	5.14649049292442	0.0633982300232596	0.938969863212558	0.0675189188781322	0.946168601305261	0.982709958892657
SPU_021531	50.0666524046221	0.825255173380908	0.342362841928063	2.41046945612839	0.0159320052856571	0.0981273906946172
SPU_021532	58.4858635929145	-0.10317988555418	0.282864432066377	-0.364767973125615	0.715284613986588	0.895325194699707
SPU_015114	45.8257178530533	-0.645832013724176	0.313175949189368	-2.06220182423287	0.0391885251143006	0.184394940886807
SPU_015113	1.03791765443029	-3.33461012935217	2.17984497421443	-1.52974645848561	0.126079499111517	NA
SPU_015112	0.291362681452056	-1.5057267226436	3.75894347713223	-0.400571791463155	0.688735417515607	NA
SPU_015111	1.38845647421859	-0.717253355354772	1.73419579976471	-0.413594217822514	0.679171308560472	NA
SPU_012906	1.45143780931527	1.25631679884919	1.73233675823086	0.72521511356268	0.468320072351619	NA
SPU_012907	0.684618692762782	0.344929226582759	2.46160615084572	0.140123645069807	0.888562298833829	NA
SPU_015110	0.149169087667274	-0.619228028348939	4.0804728567969	-0.151753987854001	0.879380974083601	NA
SPU_015115	3.78154862478791	-0.696041812359015	1.03834715473709	-0.670336321704714	0.50264341791288	0.778037956419379
SPU_013540	2.34147920414904	0.273131300238373	1.54687672511205	0.176569532532457	0.859846527533865	0.954818494995527
SPU_013539	263.938818838508	-0.106796207920437	0.162685662543171	-0.656457405348161	0.511529865152146	0.783545581265442
SPU_005097	188.75058493774	-0.5124125028462	0.188469802289986	-2.71880426795261	0.00655183656647219	0.0521754716949432
SPU_006715	0.931875913528296	2.29322475792781	2.34699216802607	0.977090929049211	0.328524138110691	NA
SPU_026482	0.182300854587415	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_012656	0.882968338921162	-0.816003785101056	2.20367569706728	-0.370292137898067	0.711164831199832	NA
SPU_026392	2.26097523813161	-0.0786366888270723	1.41115973388438	-0.0557248672413687	0.955560989084639	NA
SPU_012653	5.90334736212363	-1.24612403066246	1.04406391221531	-1.19353232698027	0.232660959461201	0.542076351319745
SPU_012652	0.331469942254689	0.342556787970755	3.62331827199791	0.094542284794062	0.924678394439564	NA
SPU_000944	1.07089921019102	1.35255579049633	2.18446009863183	0.619171662299282	0.535803277907688	NA
SPU_027466	35.1695724287851	-1.4504604132874	0.369802269065528	-3.9222593656676	8.77224872642618e-05	0.0019383637561289
SPU_027467	4.61719184063432	2.06811689759542	1.04863163684395	1.97220532447391	0.0485861721022099	0.211838909831343
SPU_007625	1.14089546944949	-0.88141381501399	1.93602398927666	-0.455270089573272	0.648914941752134	NA
SPU_025004	0	NA	NA	NA	NA	NA
SPU_028866	1996.11857863624	0.240964815294166	0.130905164354699	1.84075866282289	0.0656569329948346	0.258816474758928
SPU_022603	87.7855919845337	-0.052715475848456	0.244636875907433	-0.215484585686103	0.829389528635008	0.942747785081925
SPU_022609	177.977993036441	0.142261994658335	0.173624236450755	0.819367143472992	0.412576975014055	0.712533568495553
SPU_013160	20.4035353112786	-0.193468085372484	0.509492452550703	-0.379727088014577	0.704148010338429	0.890278998237683
SPU_008816	0.182300854587415	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_009702	55.8390635669543	0.972433861025222	0.334424773573116	2.90778057688545	0.00364003644870609	0.0339791720657412
SPU_023251	1.55210507301369	0.251472508569636	1.76597438411558	0.142398729467175	0.886765065898538	NA
SPU_023252	0.141484059142918	-0.619228028348939	4.0804728567969	-0.151753987854001	0.879380974083601	NA
SPU_026131	50.9305669616953	-0.115465626910092	0.312732459934794	-0.369215357223127	0.711967209907679	0.893712196003221
SPU_008574	570.832202760177	-0.459477342933873	0.121652502211023	-3.77696582135933	0.000158750506602252	0.00300313841010116
SPU_008575	515.86399902492	-0.612311016483285	0.150470344429796	-4.06931358337502	4.71518491765143e-05	0.00117222014501533
SPU_007364	27.4899330561454	0.394685425915626	0.410446851000726	0.961599351909579	0.336250897185593	0.651976248030659
SPU_021019	8.01356772385588	1.36361830601448	0.798521114011751	1.70767971201625	0.0876957886174852	0.311242523964315
SPU_017957	1.09720569438808	-0.993344214236874	2.15569205311036	-0.460800610552707	0.644941663659186	NA
SPU_000868	30.0079883365643	-0.91714970658756	0.44617059527571	-2.05560320715624	0.0398207784183833	0.186564925726158
SPU_024134	0	NA	NA	NA	NA	NA
SPU_022622	0	NA	NA	NA	NA	NA
SPU_013035	0	NA	NA	NA	NA	NA
SPU_008536	0	NA	NA	NA	NA	NA
SPU_021683	52.7002726962276	-0.937307255280526	0.949768260610378	-0.986879951829677	0.323701493579169	0.640664245699179
SPU_021682	35.7069611560987	-0.059110585600056	0.376359117039624	-0.157058997441087	0.875198351762252	0.962012465511703
SPU_013100	1132.64868039339	-0.186655482317329	0.120288016211131	-1.55173797188333	0.120724933035337	0.380253803538657
SPU_027548	175.597481738735	-0.0998990006768631	0.177245096327672	-0.563620674121108	0.573012313756859	0.820407791183182
SPU_027549	0	NA	NA	NA	NA	NA
SPU_027550	0.731894450571385	-2.83357214753129	2.43832464889715	-1.16209797936993	0.245195668126311	NA
SPU_010431	0	NA	NA	NA	NA	NA
SPU_027551	0	NA	NA	NA	NA	NA
SPU_010432	0	NA	NA	NA	NA	NA
SPU_010433	0.364601709174831	2.17733898355203	3.76041840865419	0.579015084741933	0.56257899477739	NA
SPU_008156	1.17823818376834	1.53576010349213	2.05223049135304	0.748337045942437	0.454256884558548	NA
SPU_015702	0.299047709976412	-1.53770611854	3.72149776795534	-0.413195496657476	0.679463387271998	NA
SPU_004243	0.764914315869982	-0.322102551507197	2.33378929114251	-0.138016980680167	0.890226997338358	NA
SPU_024538	0.882370705900843	-1.87194239995207	2.21180119528957	-0.846342973291956	0.397361441353382	NA
SPU_024539	0.611673514056741	1.49738152091112	2.90751150888122	0.515004503451576	0.606549873037356	NA
SPU_004250	0.149169087667274	-0.619228028348939	4.0804728567969	-0.151753987854001	0.879380974083601	NA
SPU_004244	0	NA	NA	NA	NA	NA
SPU_025057	0.150476255329458	1.30432532329355	4.0804728567969	0.319650532932946	0.7492332627339	NA
SPU_004245	509.154705495635	-0.180459273678507	0.149215107773035	-1.2093900971006	0.226513011379772	0.53385770632718
SPU_004249	16.8346494986153	-0.499080568745006	0.5161697351629	-0.966892350996712	0.333597850811797	0.649867258657038
SPU_002188	56.1194325175036	-0.138374142361171	0.284477746210904	-0.486414646503086	0.626673208142085	0.851115396483487
SPU_004246	20.3413392426229	-0.618338819544631	0.467934634809115	-1.32142135577733	0.186360909187276	0.482062912714234
SPU_004247	42.1013585955105	0.0250383986853325	0.330516081733009	0.0757554626511592	0.939613649908351	0.980783005235929
SPU_008391	0	NA	NA	NA	NA	NA
SPU_014841	275.132348441056	-0.411646325478391	0.160470304234063	-2.56524923688037	0.0103101716142239	0.0726769093369191
SPU_009977	0	NA	NA	NA	NA	NA
SPU_010865	9.93158694218152	0.080060667694025	0.702140694038996	0.114023682680296	0.909219019813384	0.971966809422654
SPU_010866	112.379841096404	-0.0163410509707565	0.22586551657146	-0.0723485869769166	0.942324499157702	0.981581108141635
SPU_006455	8.44307405613482	0.725705794745888	0.717859043967365	1.01093076815632	0.312049566579483	0.629546178333459
SPU_000607	1591.61669171966	-0.140470249656057	0.175077327431448	-0.802332613348	0.422360581830203	0.721130856859983
SPU_004499	103.90853922802	0.308726187401203	0.288771835864036	1.06910075380953	0.285024272031457	0.600595836279507
SPU_015816	19.6608139697335	1.65513513863945	0.62990179838418	2.62760821271695	0.00859874875799908	0.0640724289487721
SPU_015815	0	NA	NA	NA	NA	NA
SPU_000114	1063.225885831	0.23644447884427	0.151805541457854	1.55754840418598	0.119340337736075	0.377801240515622
SPU_018060	1.5554180718769	0.695191232166188	1.78455993512354	0.389558915048746	0.696862737607872	NA
SPU_018061	81.284642447338	-0.526575040447112	0.263310839263442	-1.99982287823812	0.045519393234509	0.202937920345648
SPU_018062	62.8868943738158	-0.06094146790648	0.328143670106034	-0.18571581126885	0.852667628428019	0.951520204865289
SPU_026511	6.70075601290313	0.1149220143057	0.781381748420097	0.147075375817345	0.883072525747045	0.964591834419702
SPU_026512	98.121226166828	0.635906795135204	0.239694086100793	2.6529932610344	0.00797814636783969	0.0604936014369653
SPU_026826	78.7064103875925	0.171647321206967	0.2685434266511	0.63917900857792	0.52270648623567	0.790993024922299
SPU_017024	5.40074101565227	-0.0495159641210697	0.951613072844119	-0.0520337157339375	0.958501828521363	0.987532810879045
SPU_018561	0	NA	NA	NA	NA	NA
SPU_021641	0.300952510658915	1.97741946618455	4.05531880328465	0.4876113474933	0.625825156402792	NA
SPU_025229	55.006267786286	-0.324203895703838	0.31069796375469	-1.04346965067274	0.296730829836828	0.613345172744449
SPU_026178	580.30528870225	-0.441702738230736	0.124967988872852	-3.53452705940673	0.000408505605842193	0.0063321555455123
SPU_010264	35.3940171944051	0.364419216511797	0.349973555101514	1.04127643703277	0.297747269268523	0.614760733374446
SPU_017320	0.899645563632059	0.104668311293681	2.30308346222709	0.0454470335141334	0.963750992369324	NA
SPU_017321	0.880354003596794	-3.09946943433351	2.29156124049157	-1.35255797644257	0.176196885318343	NA
SPU_006500	1.72003831809482	-1.08708130998214	1.69895926591071	-0.639851308853728	0.522269271746391	NA
SPU_006499	3.28313795000767	0.266610328885204	1.13396624736032	0.235113108089263	0.814120945050277	0.937860448660106
SPU_006501	625.246310839833	0.880369031301129	0.522933323433084	1.6835206169717	0.0922743516565979	0.320831621410666
SPU_002615	112.127268809014	-0.776352463850478	0.240188841465631	-3.2322586641127	0.00122815828425705	0.0148524634258587
SPU_002614	119.984464510546	0.0990407052509061	0.217092721512443	0.456213845222026	0.648236210307372	0.861605316779993
SPU_002613	144.843531943674	-0.117230826061744	0.189274598704303	-0.619369037706374	0.535673273507399	0.797961055750105
SPU_020292	229.887909876992	0.0191917010495751	0.164048801184533	0.11698775553981	0.906869756514413	0.97110492164179
SPU_020293	15.4570660513193	-0.172599112714799	0.546914211919319	-0.315587177939821	0.752315871207266	0.912716960442429
SPU_016580	54.1875311586236	0.175683798280373	0.290768401286757	0.604205262686411	0.545707182488663	0.804562468394599
SPU_021645	0.581306293620383	-2.50265586206508	2.85074137496156	-0.877896495292851	0.379999891322763	NA
SPU_019697	0.299757244618276	-1.54130306047582	4.03546293848797	-0.381939590071747	0.702506173752692	NA
SPU_009174	0.581306293620383	-2.50265586206508	2.85074137496156	-0.877896495292851	0.379999891322763	NA
SPU_002596	0.764316682849662	-1.54338584450219	2.33460547413488	-0.661090647478289	0.508554182727079	NA
SPU_011864	0	NA	NA	NA	NA	NA
SPU_009656	0	NA	NA	NA	NA	NA
SPU_024928	193.63417437658	-0.598338724823744	0.19716128919376	-3.03476776435422	0.00240720967499988	0.0247105538011201
SPU_018313	0	NA	NA	NA	NA	NA
SPU_018314	52.0526483218068	-2.19061366192081	0.367372211977548	-5.96292694575028	2.47759211032797e-09	3.35270657907812e-07
SPU_018312	31.5122452348062	-0.420355244696781	0.371241932498281	-1.13229462487708	0.257510589163003	0.571324654439076
SPU_024576	2.51404001837018	1.20283222708814	1.44450298687843	0.832696254707967	0.405016057329426	0.705827475731362
SPU_024575	1.70813887368335	-1.03529680254562	1.69699459107044	-0.610076666120998	0.541811022864082	NA
SPU_026377	0.772001711374019	-1.55805302605245	2.32862074306184	-0.669088356571026	0.503439116865244	NA
SPU_026376	6.70483325743137	-1.17966682246092	0.840980712446395	-1.40272755962417	0.160698095788061	0.445651757339546
SPU_000459	0.683311525100598	-1.15797499340852	2.58895571757166	-0.447274932340154	0.654676564138054	NA
SPU_000458	41.5267815229741	-0.234509819265452	0.346737621994175	-0.676332201613217	0.49882975216159	0.775237218151036
